,filename,location,long,lat,Issue,Duration,TimeStamp
138,bangalore_report_194.txt,"535, 1st Main Road, MM Layout, Kavalbyrasandra, ,1st Main Road,Bangalore 560032 ",77.6063743,13.0250293,no electricity causing pedestrians to trip and fall,Not found,"Apr 30, 2019, 06.12 AM IST"
139,bangalore_report_195.txt,"Beniganahalli,Railway Track road,Bangalore ",77.66542390000002,12.9970869,many construction trucks parked illegally,Not found,"Apr 30, 2019, 06.10 AM IST"
140,bangalore_report_196.txt,"HAL 2nd stage,13th A main,Bangalore ",77.64612389999998,12.9682199,threat to the pedestrians walking on the footpath,Not found,"Apr 29, 2019, 06.12 AM IST"
141,bangalore_report_197.txt,"kasturinagar,3rd C CROSS ,Bangalore 560043 ",77.6571178,13.0075321,"sewage line is broken, foul smell makes the residents feel nauseous",Not found,"Apr 29, 2019, 06.11 AM IST"
142,bangalore_report_199.txt,"Venkatadri layout, Bannerghatta road,Back side of Apollo hospital,Bangalore ",77.59949549999997,12.89604,Sewage leakage,Not found,"Mar 28, 2019, 06.16 AM IST"
143,bangalore_report_200.txt,"basavalingappa layout chickbettahalli near sambram college,5th main 2nd cross,bangalore ",77.55139809999999,13.0856276,"waste is still spread on the streets, difficult for people to commute, maneuver with difficult",Not found,"Mar 28, 2019, 06.15 AM IST"
144,bangalore_report_202.txt,"Gottigere,Kembathhalli Main Road,Bangalore ",77.58015400000002,12.860191,"road is being dug up and left open, commuters are facing a difficulty to commute",Not found,"Mar 21, 2019, 06.16 AM IST"
145,bangalore_report_203.txt,"Thattaguni, Kanakpura Road ,Kanakpura Road after Nice road,Bangalore ",77.52730199999998,12.857578,"filled with huge landfills of garbage, garbage piles",Not found,"Mar 19, 2019, 06.17 AM IST"
146,bangalore_report_204.txt,"14th cross,19th main,venkateshwar layout,,BTM 1st stage,,Bangalore ",77.6161365,12.9224524,filled with construction materials,Not found,"Mar 19, 2019, 06.16 AM IST"
147,bangalore_report_208.txt,"Indiranagar 2nd stage  Near Meteo Station,10 th Main road,Bangalore ",77.63852570000002,12.9782619,people throwing garbage at the station,Not found,"Mar 16, 2019, 06.10 AM IST"
148,bangalore_report_211.txt,"Rajarajeshwarinagar,Jayanna circle, Halagevaderahalli Lake,Bangalore ",77.5144988,12.9264024,"garbage from small garbage collecting vehicles to big trucks, risk of water contamination",Not found,"Mar 12, 2019, 06.14 AM IST"
149,bangalore_report_212.txt,"VINAYAKANAGAR 4 TH MAIN ,IAF POST YELAHANKA ,BANGALORE 560063 ",77.6120835,13.1192944,20 street lights,Not found,"Mar 12, 2019, 06.14 AM IST"
150,bangalore_report_213.txt,"manyata tech park,veeranpalya junction,bangalore ",77.63244870000003,13.027778199999998,employees is damaged,Not found,"Mar 12, 2019, 06.13 AM IST"
151,bangalore_report_218.txt,"Location - Ward 8, L.K.R Nagar Main Road,Kodigehalli,Bangalore ",77.5850043,13.0586424,Garbage piled up,Not found,"Feb 24, 2019, 06.08 AM IST"
152,bangalore_report_219.txt,"BTM Layout 1st Stage,14th Main 5th Cross,Bangalore ",77.6092857,12.9187875,garbage dumping zone,Not found,"Feb 24, 2019, 06.08 AM IST"
153,bangalore_report_220.txt,"indira nagar,333 doubke road,Bangalore ",77.5926667,12.9571219,"Footpath meant for pedestrians occupied, construction purposes forcing people to walk on the roads",Not found,"Feb 23, 2019, 06.11 AM IST"
154,bangalore_report_221.txt,"Cubon Park,SJP road,Bangalore ",77.59290949999998,12.9763602,filled with garbage,Not found,"Feb 23, 2019, 06.11 AM IST"
155,bangalore_report_222.txt,"Murgeshpalya ,Wind Tunnel Road ,Bangalore ",77.65985189999998,12.947565199999998,full of garbage,Not found,"Feb 21, 2019, 06.14 AM IST"
156,bangalore_report_223.txt,"Varthur,Balagere Road,Bangalore ",77.7273506,12.939484599999998,"commute time on an average, lack of Street Lights, emergency No Vehicles","1-3 hours, 2+ years, one year","Feb 21, 2019, 06.14 AM IST"
157,bangalore_report_224.txt,"malleswaram,P.G.Halli,Bangalore ",77.56952159999999,12.9985961,Garbage is being dumped in plastic bags,Not found,"Feb 21, 2019, 06.12 AM IST"
158,bangalore_report_225.txt,"Wilson Garden,3rd Cross,Bangalore ",77.6021416,12.9493149,"cover up the area, mosquitoes breeding",ten months ago,"Feb 17, 2019, 06.17 AM IST"
159,bangalore_report_226.txt,"tannry road ,Ambedkar college ,bangalore ",77.61834010000003,13.0209884,"road has been an accident prone spot, stinking dirty water",one week,"Feb 17, 2019, 06.17 AM IST"
160,bangalore_report_227.txt,"Kammanahalli,HRBR 3rd block,Bangalore ",77.63428189999998,13.0249198,"road on HRBR 3rd block, Kammanahalli, pavements are either broken, garbage, occupied",Not found,"Feb 17, 2019, 06.15 AM IST"
161,bangalore_report_230.txt,"Cockburn Road, Near Coles Park,Cockburn Road,Bangalore ",77.6038605,12.9895919,"place for Garbage disposal, can't lift garbage",Not found,"Feb 15, 2019, 06.08 AM IST"
162,bangalore_report_231.txt,"2nd Cross ,Arekere Lakshmi Layout ,Bangalore ",77.59477869999998,12.8906534,"garbage dumping zone, stinking smell",Not found,"Feb 14, 2019, 06.12 AM IST"
163,bangalore_report_232.txt,"opp welcast industries double road,peenya 1 st phase,Bangalore 58 ",77.5926667,12.9571219,dumped on  footpath,Not found,"Feb 14, 2019, 06.11 AM IST"
164,bangalore_report_234.txt,"Kammanahalli Main Road,Munegowda Road,Bangalore ",77.6359542,13.015597,inconvenience to the residents,four days,"Feb 14, 2019, 06.08 AM IST"
165,bangalore_report_235.txt,"kundanahalli-560037,munnekolalla lake, aecs layout,Bangalore ",77.72088529999998,12.9689968,"dumping garbage, dumping place..still conditions",Not found,"Feb 12, 2019, 06.12 AM IST"
166,bangalore_report_236.txt,"SNS ARCADE,old airport road,near Rajeshwari theatre,Bangalore-560017 ",77.66098079999998,12.958898800000002,slab was broken,six days,"Feb 12, 2019, 06.08 AM IST"
167,bangalore_report_237.txt,"malleswaram,8thcross margasa road,Bangalore ",77.56938559999998,12.9992081,tree uprooted about 4months back,Not found,"Feb 12, 2019, 06.08 AM IST"
168,bangalore_report_238.txt,"panathure lake ,panthure road,Bangalore ",77.7069855,12.9317687,throwing garbage in private land,Not found,"Feb 6, 2019, 06.13 AM IST"
169,bangalore_report_240.txt,"Uttarahalli,Dr Vishnuvardhana, front of Hoatel Rajhatadri,Bangalore 560061 ",77.54064129999998,12.9074168,Untreated water is being let out,Not found,"Feb 5, 2019, 06.12 AM IST"
170,bangalore_report_241.txt,"5t cross Akshay nagar west,sri Subramanya mutt road.Begur,Bangalore 560068 ",77.6149543,12.8707131,"dumping mud and debris, increase capacity of lake",two months,"Feb 5, 2019, 06.12 AM IST"
171,bangalore_report_242.txt,"HSR Extension,Silver County Road,Bangalore ",77.6653853,12.8924788,can be avoided with proper measures,Not found,"Feb 5, 2019, 06.08 AM IST"
172,bangalore_report_243.txt,"lower palace orchards,1st main road sadashivanagar,Bangalore ",77.5813783,13.0041204,"dug up the recently, park endangering senior citizens",Not found,"Feb 5, 2019, 06.08 AM IST"
173,bangalore_report_244.txt,"Electronic City,Neeladri Road,Bangalore ",77.64927589999998,12.8411847,"Open iron bars, iron bars",Not found,"Feb 5, 2019, 06.07 AM IST"
174,bangalore_report_245.txt,"Shivajinagar,Kamaraj road,bangalore ",77.6106262,12.9829163,"heaps of stinking garbage, flowing sewerage, Narayana pillai street",Not found,"Feb 1, 2019, 06.12 AM IST"
175,bangalore_report_246.txt,"Nanjappa Circle,Vidyaranyapura Post,Bangalore - 560097 ",77.56044179999998,13.0683195,"poses threat to Pedestrians & Motorists, risk of people",Not found,"Feb 1, 2019, 06.08 AM IST"
176,bangalore_report_248.txt,"Nagashettyhalli,Maruti Arcade outer ring road,Bangalore North ",77.63244870000003,13.027778199999998,"footpath way are being destructed, cause inconvenience to commuters",Not found,"Jan 31, 2019, 06.13 AM IST"
177,bangalore_report_249.txt,"Nandini Layout,Nandi circle, Near BBMP ward office,Bangalore ",77.5378406,13.0111768,"garbage dumping, lack of the BBMP garbage collection",Not found,"Jan 31, 2019, 06.12 AM IST"
178,bangalore_report_250.txt,"jalahalli cross bus stop towards peenya,100 feet main road from jalahalli cross to peenya,Bangalore ",77.5182121,13.0398799,Open defecation,Not found,"Jan 31, 2019, 06.10 AM IST"
179,bangalore_report_251.txt,"BARC Flyover,Mumbai Bangalore Highway,Mumbai ",72.87765590000002,19.0759837,free for all open air public urinal,Not found,"Jan 31, 2019, 06.07 AM IST"
180,bangalore_report_252.txt,"R T NAGAR ,80ft road opposite HMT ground ,Bangalore ",77.5933093,13.0257535,"Autos parked outside auto, inconvenience to commuters and traffic jams",Not found,"Jan 25, 2019, 06.12 AM IST"
181,bangalore_report_253.txt,"Siddiah Road,next to Family Court ,Bangalore ",77.5904054,12.9543757,footpaths and road,Not found,"Jan 25, 2019, 06.11 AM IST"
182,bangalore_report_254.txt,"Ramajothi nagara, dubasipalya road, RV college post,1st cross,bangalore 560059 ",77.4987012,12.9237228,"Lack of speed breakers, accident-prone zone with an uneven road surface",Not found,"Jan 24, 2019, 06.18 AM IST"
183,bangalore_report_255.txt,"JJR Nagar ,3rd main 3rd cross ,Bangalore ",77.5978323,13.0490382,dug out,Not found,"Jan 24, 2019, 06.17 AM IST"
184,bangalore_report_256.txt,"Marathahalli ,Near Subodaya Lay-out 1st Main Rd ,Bangalore ",77.701127,12.956924,"Open drain, poses threat to pedestrians",Not found,"Jan 24, 2019, 06.07 AM IST"
185,bangalore_report_257.txt,"ITPL, Whitefield,Pattandur Agrahara,Bangalore ",77.73555490000003,12.9858421,"road conditions, broken Footpath, pathetic condition, years to see walkable footpath",Not found,"Jan 22, 2019, 06.03 AM IST"
186,bangalore_report_258.txt,"1st cross sakthi layout,chunchgatta main road JP Nagar,Bangalore ",77.5730025,12.891862800000002,"menace for pedestrians, park all the bikes on the pavement, push public to walk on road",Not found,"Jan 21, 2019, 06.15 AM IST"
187,bangalore_report_259.txt,"HAL Market,Suranjan Das Road,Bangalore ",77.6665036,12.9607169,encroached a footpath,Not found,"Jan 21, 2019, 06.14 AM IST"
188,bangalore_report_260.txt,"MARATHAHALLI,MARATHAHALLI,Bangalore ",77.701127,12.956924,"destruction of footpath, sewage water, pedestrians are forced to walk in middle of road endangering",Not found,"Jan 21, 2019, 06.11 AM IST"
189,bangalore_report_261.txt,"JP Nagar 7th Phase,Kothanur Main Road,Bangalore ",77.58188670000001,12.8903373,setting fire,Not found,"Jan 14, 2019, 06.15 AM IST"
190,bangalore_report_262.txt,"Tata Silk farm,KR road,bangalore ",77.5737401,12.9428416,"everyone pass, smell is, walk on the road as the footpath, open toilet",a year,"Jan 14, 2019, 06.13 AM IST"
191,bangalore_report_263.txt,"Koramangala,5th Block,Bangalore ",77.6199608,12.9352156,"mosquitoes breeding, public forced to park the vehicles, waste water",few months,"Jan 12, 2019, 06.07 AM IST"
192,bangalore_report_264.txt,"Haralur lake,Silver County Road,Bangalore ",77.66071740000002,12.8944929,"dumping ground for sewage water, sewage water stinks, health hazard, open path way, dirty water mixes with the lake water, problem for the residents",three years ago,"Jan 12, 2019, 06.04 AM IST"
193,bangalore_report_265.txt,"Hadosiddhapura Kodathi Village,Off Sarjapura road,Bangalore ",77.718553,12.8923253,"road condition is very bad, less street lights, no drainage system",Not found,"Jan 2, 2019, 06.16 AM IST"
194,bangalore_report_267.txt,"kumaraswamy layout,60th cross, 1 stage,Opp blossom school gate,Bangalore ",77.5614761,12.9044008,inconvenience to residents,six months,"Dec 31, 2018, 06.18 AM IST"
195,bangalore_report_268.txt,"I.T.I layout, Vijinapura, Dooravaninagar,Road leading to I.T.I layout and FCI,Bangalore ",77.6407258,12.9030203,throwing garbage on to the streets,Not found,"Dec 31, 2018, 06.07 AM IST"
196,bangalore_report_269.txt,"Kodathi Colony,Off Sarjapur Road,Bangalore ",77.67549919999998,12.904893800000002,"residents with garbage overflowing, overflowing drains cover the road",Not found,"Dec 30, 2018, 06.06 AM IST"
197,bangalore_report_271.txt,"Whitefield ward 84,Whitefield main road opposite pushpanursing home,Bangalore 560066 ",77.749534,12.96888,"occupied the footpath, inconvenience to commuters, People are forced to walk",Not found,"Dec 30, 2018, 06.00 AM IST"
198,bangalore_report_275.txt,"Horamavu,Hoysala Nagar,Bangalore ",77.66649759999999,13.01728,"Dumped garbage being burnt openly, none has been responded",Not found,"Dec 24, 2018, 06.19 AM IST"
199,bangalore_report_279.txt,"HSR Layout Sector 3,17th Main 26th cross behind bandepalya police station,Bangalore ",77.64171360000002,12.9055186,"suffering due to bad drainage smell and even we can’t walk, drainage water",2 month they,"Dec 18, 2018, 06.08 AM IST"
200,bangalore_report_281.txt,"Shivaji Nagar,36 Hospital Road,bangalore ",77.6005,12.9832129,"people are forced to walk on road, can prove to be fatal and dangerous",Not found,"Dec 18, 2018, 06.06 AM IST"
201,bangalore_report_287.txt,"NRI layout,NRI Layout double road end,Bangalore ",77.5926667,12.9571219,"submerged in water, fracture has been reported",past two years,"Dec 10, 2018, 06.08 AM IST"
202,bangalore_report_288.txt,"Jalahalli cross near signal,s m road,Bangalore ",77.5182121,13.0398799,two wheeler commuters at risk,Not found,"Dec 10, 2018, 06.08 AM IST"
203,bangalore_report_292.txt,"Devinagar,2 cross kannuramma layout,Bangalore ",77.5632641,13.0426719,"waste in the culvert, water does not flow, mosquito menace",Not found,"Dec 4, 2018, 06.10 AM IST"
204,bangalore_report_293.txt,"Yelankha,Shriram apartments Road,bangalore ",77.5721571,13.1334459,continuous leakage of sewage water,Not found,"Dec 4, 2018, 06.10 AM IST"
205,bangalore_report_294.txt,"Yelahanka, Opposite Police Academy,Dodhaballarpur Road,Bangalore ",77.60699770000002,13.115466199999998,truck overloaded with iron ore slag,Not found,"Dec 4, 2018, 06.10 AM IST"
206,bangalore_report_295.txt,"malleshwaram,6th cross,Bangalore ",77.5713902,12.9976525,wasting electricity,four days,"Dec 4, 2018, 06.04 AM IST"
207,bangalore_report_296.txt,"kaggadasapura ,Thimmiah Reddy layout  ,bangalore ",77.68009640000002,12.9793499,Residents are dumping garbage and building debris,six months,"Dec 4, 2018, 06.03 AM IST"
208,bangalore_report_297.txt,"13, mannamnagar, 1st  D cross,Near Ganesha Temple, Anandpura, TC palya mainroad, KR puram, Bangalore 36,Bangalore ",77.69645779999998,13.0181915,no garbage clearance,Not found,"Dec 4, 2018, 06.00 AM IST"
209,bangalore_report_298.txt,"HAL road,HAL road,Bangalore ",77.68432399999998,12.954806,Street  lights on HAL Road are turned on,Not found,"Dec 4, 2018, 06.00 AM IST"
210,bangalore_report_299.txt,"kundanhalli gate junction,kundanhalli graphite India road ,Bangalore ",77.70925159999999,12.9785377,horrible smell of the gutter,Not found,"Nov 27, 2018, 11.46 AM IST"
211,bangalore_report_300.txt,"7th CROSS , LBS NAGAR ,7th cross ,bangalore ",77.67074819999998,12.9691806,four-month pending work,Not found,"Nov 27, 2018, 11.31 AM IST"
212,bangalore_report_301.txt,"Jayanagar 4th Block,Ramraj building, opp Pavithra hotel, Cool joint junction,Bangalore ",77.585748,12.9287778,"illegal shop is occupying, tree is blocking the entire footpath, vehicles to pedestrians walking there, walk without any fear",Not found,"Nov 26, 2018, 06.12 AM IST"
213,bangalore_report_302.txt,"Malleswaram,8th cross,8th main,Bangalore ",77.5654708,12.9991355,liquor without having permissionthis facility,Not found,"Nov 26, 2018, 06.04 AM IST"
214,bangalore_report_303.txt,"Akshaynagar west, Near subramanya mutt,5th cross. Begur ,Bangalore560068 ",77.6149543,12.8707131,lack of BBMP toilet forces people to urinate near the lake in the public,Not found,"Nov 22, 2018, 06.01 AM IST"
215,bangalore_report_304.txt,"Thippasandra main road,6th main HAL 3rd stage,Bangalore ",77.65100840000002,12.9724913,No footpath to walk,Not found,"Nov 15, 2018, 06.10 AM IST"
216,bangalore_report_305.txt,"Atal  Bihari  Vajpayee bus stand,J. P. Nagar 2nd phase ,Bangalore ",77.5886009,12.9168622,garbage has been dumped right below,Not found,"Nov 15, 2018, 06.10 AM IST"
217,bangalore_report_306.txt,"Basavangudi,Dvg road,Bangalore ",77.5711568,12.9426433,road huge cement pipes have been dumped on road side,eight months,"Nov 15, 2018, 06.08 AM IST"
218,bangalore_report_307.txt,"Vimanapura,Islampur,Annasandrapalya 1st main road,Bangalore ",77.68016340000001,12.9618931,"Trash burnt in open, release toxic gas causing health hazards",Not found,"Nov 15, 2018, 06.08 AM IST"
219,bangalore_report_308.txt,"kamaraj road,nala street,bangalore ",77.61171740000002,12.9842925,garbage accumulated,Not found,"Nov 13, 2018, 06.12 AM IST"
220,bangalore_report_309.txt,"embessy tech village, outer ring road,doddakannelli-kadubeesanahalli road,Bangalore ",77.69035339999998,12.9321588,"road was dug up, condition of road is pathetic, no footpaths",4 months,"Nov 13, 2018, 06.06 AM IST"
221,bangalore_report_310.txt,"Fraser Town,Robertson Road,Bangalore ",77.61356649999998,12.997781,drain is seen overflowing,five days,"Nov 13, 2018, 06.01 AM IST"
222,bangalore_report_311.txt,"Fraser town,Spencers road,Bangalore ",77.61045279999998,12.9958379,"construction purposes, people cannot walk on the pavement",Not found,"Nov 13, 2018, 06.00 AM IST"
223,bangalore_report_313.txt,"Malleswaram,13 th Cross,Bangalore ",77.5667354,13.0036864,commuters are forced to stand on main road,6 months &,"Nov 9, 2018, 06.07 AM IST"
224,bangalore_report_314.txt,"arkavathy 3rd block near central excise layout,slv grand apartment road,bangalore ",77.620808,13.0803805,"inconvenience to the residents including, bad condition of the road the vehicles get always punctured",12 months,"Nov 9, 2018, 06.05 AM IST"
225,bangalore_report_316.txt,"Akshay nagar,5th stree, sri subramanya mutt road.,Bangalore 560068 ",77.6149543,12.8707131,"lack of street lights, inconvenience to commuters and walkers of the park",Not found,"Nov 1, 2018, 06.02 AM IST"
